"Location","state","Management","Year","Diet","abundance.500m2","biomass.kgha","prod_yr_F0.2","depthS","str.complexS","total.coralS","total.deadS","macroalgaeS","habitat"
"Mahe NW Granite","Recovering","Fished","2005","HerMac",0.406007507875,1.107684255,0.569806190955243,0.900199174262402,-0.358254893782758,-0.20701429409721,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2005","InvMob",30.8565705985,106.16050877225,35.03888694521,0.900199174262402,-0.358254893782758,-0.20701429409721,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2005","InvSes",4.8720900945,8.79634988825,0.768184073644192,0.900199174262402,-0.358254893782758,-0.20701429409721,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2005","Omnivr",3.654067570875,4.336535293625,1.86788971825923,0.900199174262402,-0.358254893782758,-0.20701429409721,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2005","Plktiv",23.54843545675,9.836283972875,4.93724655923288,0.900199174262402,-0.358254893782758,-0.20701429409721,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2008","FisCep",1.218022523625,2.611052236,1.79757163945142,0.277276538907828,-0.774751603946078,-0.389281711233623,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2008","HerDet",46.690863405625,461.62024617075,83.0210140120789,0.277276538907828,-0.774751603946078,-0.389281711233623,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2008","HerMac",0.81201501575,6.78142093125,2.80557002539301,0.277276538907828,-0.774751603946078,-0.389281711233623,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2008","InvMob",28.014518043375,161.574133958125,40.8510419295041,0.277276538907828,-0.774751603946078,-0.389281711233623,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2008","InvSes",12.586232744125,18.745086894,9.10154514744217,0.277276538907828,-0.774751603946078,-0.389281711233623,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2008","Omnivr",11.3682102205,18.626113222125,9.05829161628744,0.277276538907828,-0.774751603946078,-0.389281711233623,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2008","Plktiv",36.946683216625,15.036458427625,7.9126999989731,0.277276538907828,-0.774751603946078,-0.389281711233623,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2011","FisCep",4.8720900945,69.022232091125,32.5848709710186,0.277276538907828,0.141541158413225,0.321561215598387,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2011","HerDet",48.314893437125,308.931414984125,66.7346386782958,0.277276538907828,0.141541158413225,0.321561215598387,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2011","HerMac",2.030037539375,45.08501357125,8.63475916982858,0.277276538907828,0.141541158413225,0.321561215598387,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2011","InvMob",48.720900945,121.717790789875,41.2562006252872,0.277276538907828,0.141541158413225,0.321561215598387,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2011","InvSes",21.518397917375,25.549589643625,8.60179738956728,0.277276538907828,0.141541158413225,0.321561215598387,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2011","Omnivr",12.992240252,31.122523898375,9.88706558541144,0.277276538907828,0.141541158413225,0.321561215598387,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2011","Plktiv",31.66858561425,12.747073454375,6.74795005926532,0.277276538907828,0.141541158413225,0.321561215598387,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2014","FisCep",2.842052555125,17.366783193125,8.50968955866745,0.409647598920675,1.55762997296851,0.658755937300751,-0.400186958853684,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2014","HerDet",41.006758295375,294.588882321,74.9605878204037,0.409647598920675,1.55762997296851,0.658755937300751,-0.400186958853684,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2014","HerMac",0.81201501575,11.48270752625,3.51223164805935,0.409647598920675,1.55762997296851,0.658755937300751,-0.400186958853684,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2014","InvMob",38.976720756,87.014833326,34.2914275482174,0.409647598920675,1.55762997296851,0.658755937300751,-0.400186958853684,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2014","InvSes",19.082352870125,16.539141447625,5.01195368158176,0.409647598920675,1.55762997296851,0.658755937300751,-0.400186958853684,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2014","Omnivr",7.714142649625,20.6431030125,7.28509089021442,0.409647598920675,1.55762997296851,0.658755937300751,-0.400186958853684,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2014","Plktiv",8.1201501575,2.490606129,0.995060569367879,0.409647598920675,1.55762997296851,0.658755937300751,-0.400186958853684,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2017","FisCep",3.654067570875,23.23234419175,13.6784323331768,-0.57924208470471,1.14113326280519,-0.234354406667672,0.122221147991963,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2017","HerDet",62.52515621275,489.892324312,129.013281116307,-0.57924208470471,1.14113326280519,-0.234354406667672,0.122221147991963,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2017","HerMac",0.81201501575,13.98361609875,3.49072056404991,-0.57924208470471,1.14113326280519,-0.234354406667672,0.122221147991963,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2017","InvMob",29.232540567,114.43394178925,43.3561529639144,-0.57924208470471,1.14113326280519,-0.234354406667672,0.122221147991963,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2017","InvSes",15.42828529925,26.358794081625,7.16146171056404,-0.57924208470471,1.14113326280519,-0.234354406667672,0.122221147991963,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2017","Omnivr",7.30813514175,18.1318816575,5.61198848615051,-0.57924208470471,1.14113326280519,-0.234354406667672,0.122221147991963,-0.601386550209692,"Granite"
"Mahe NW Granite","Recovering","Fished","2017","Plktiv",8.93216517325,3.560847714,1.54200243479474,-0.57924208470471,1.14113326280519,-0.234354406667672,0.122221147991963,-0.601386550209692,"Granite"
"Mahe NW Patch","Recovering","Fished","1994","FisCep",2.43604504725,14.517021193125,7.3725578615547,-0.252207701143559,1.14113326280519,0.321561215598387,NA,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","1994","HerDet",13.80425526775,62.7202752585,20.4975229312512,-0.252207701143559,1.14113326280519,0.321561215598387,NA,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","1994","HerMac",0,0,0,-0.252207701143559,1.14113326280519,0.321561215598387,NA,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","1994","InvMob",16.646307822875,42.97594878275,15.3969520843962,-0.252207701143559,1.14113326280519,0.321561215598387,NA,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","1994","InvSes",6.902127633875,11.202317303125,2.46528287209602,-0.252207701143559,1.14113326280519,0.321561215598387,NA,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","1994","Omnivr",6.090112618125,7.579240920875,1.14944586793933,-0.252207701143559,1.14113326280519,0.321561215598387,NA,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","1994","Plktiv",31.262578106375,12.03108166575,3.74633208618388,-0.252207701143559,1.14113326280519,0.321561215598387,NA,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2005","FisCep",0.81201501575,1.7170642225,0.83349513911699,-0.283353832911288,0.807935894674537,0.348901328168849,0.680247989395268,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2005","HerDet",4.8720900945,22.156715865625,3.48817457741003,-0.283353832911288,0.807935894674537,0.348901328168849,0.680247989395268,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2005","HerMac",0,0,0,-0.283353832911288,0.807935894674537,0.348901328168849,0.680247989395268,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2005","InvMob",20.706382901625,92.33903335475,22.752802689686,-0.283353832911288,0.807935894674537,0.348901328168849,0.680247989395268,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2005","InvSes",2.842052555125,7.144330408,1.96859054701424,-0.283353832911288,0.807935894674537,0.348901328168849,0.680247989395268,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2005","Omnivr",8.1201501575,2.8632979495,1.10227812705917,-0.283353832911288,0.807935894674537,0.348901328168849,0.680247989395268,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2005","Plktiv",5.68410511025,2.8237284285,0.564481609662123,-0.283353832911288,0.807935894674537,0.348901328168849,0.680247989395268,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2008","FisCep",2.43604504725,14.373771425125,5.96679060966577,-0.0964770423049158,0.224840500445889,-0.434848565517726,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2008","HerDet",12.18022523625,36.508500375875,12.2831775105107,-0.0964770423049158,0.224840500445889,-0.434848565517726,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2008","HerMac",0,0,0,-0.0964770423049158,0.224840500445889,-0.434848565517726,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2008","InvMob",23.142427948875,77.172579843125,18.6714747052754,-0.0964770423049158,0.224840500445889,-0.434848565517726,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2008","InvSes",9.744180189,21.578822052,6.40651832541688,-0.0964770423049158,0.224840500445889,-0.434848565517726,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2008","Omnivr",6.496120126,24.769481782375,9.08884260556222,-0.0964770423049158,0.224840500445889,-0.434848565517726,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2008","Plktiv",0.81201501575,0.21867320775,0.0831676380689576,-0.0964770423049158,0.224840500445889,-0.434848565517726,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2011","FisCep",2.842052555125,10.0387298835,6.75110825530785,-0.0964770423049158,-0.19165620971743,0.485601891021158,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2011","HerDet",30.04455558275,129.164848801625,41.1515833404288,-0.0964770423049158,-0.19165620971743,0.485601891021158,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2011","HerMac",0.406007507875,4.19787772,1.69156934268441,-0.0964770423049158,-0.19165620971743,0.485601891021158,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2011","InvMob",31.66858561425,95.860962748375,27.783068782574,-0.0964770423049158,-0.19165620971743,0.485601891021158,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2011","InvSes",23.954442964625,28.904545873375,9.59642150578863,-0.0964770423049158,-0.19165620971743,0.485601891021158,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2011","Omnivr",0.406007507875,0.951239862375,0.71420235429204,-0.0964770423049158,-0.19165620971743,0.485601891021158,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2011","Plktiv",11.3682102205,3.798182389875,1.77093966178828,-0.0964770423049158,-0.19165620971743,0.485601891021158,-0.507043162526657,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2014","FisCep",8.526157665375,26.759255677875,13.7046222299213,0.60431092246898,0.0582418163805615,0.804569871009881,0.0509836788766474,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2014","HerDet",43.03679583475,130.725276136,47.6653215678038,0.60431092246898,0.0582418163805615,0.804569871009881,0.0509836788766474,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2014","HerMac",0,0,0,0.60431092246898,0.0582418163805615,0.804569871009881,0.0509836788766474,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2014","InvMob",38.976720756,91.620770670875,31.5152755912461,0.60431092246898,0.0582418163805615,0.804569871009881,0.0509836788766474,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2014","InvSes",32.48060063,29.95607434875,7.22732492298841,0.60431092246898,0.0582418163805615,0.804569871009881,0.0509836788766474,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2014","Omnivr",4.466082586625,6.7963498865,2.32981279464782,0.60431092246898,0.0582418163805615,0.804569871009881,0.0509836788766474,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2014","Plktiv",33.29261564575,9.85407870325,3.64835747809781,0.60431092246898,0.0582418163805615,0.804569871009881,0.0509836788766474,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2017","FisCep",6.902127633875,25.682842461875,10.5663944716156,-0.516949821169253,0.474738526543881,-0.0520869895312595,0.229077351664936,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2017","HerDet",56.435043594625,211.822915248125,70.2374324971492,-0.516949821169253,0.474738526543881,-0.0520869895312595,0.229077351664936,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2017","HerMac",0,0,0,-0.516949821169253,0.474738526543881,-0.0520869895312595,0.229077351664936,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2017","InvMob",43.8488108505,189.188263297875,48.8259366920861,-0.516949821169253,0.474738526543881,-0.0520869895312595,0.229077351664936,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2017","InvSes",10.150187696875,13.578653599625,4.14389772932276,-0.516949821169253,0.474738526543881,-0.0520869895312595,0.229077351664936,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2017","Omnivr",7.714142649625,15.715710602375,3.60040853431789,-0.516949821169253,0.474738526543881,-0.0520869895312595,0.229077351664936,-0.601386550209692,"Carbonate"
"Mahe NW Patch","Recovering","Fished","2017","Plktiv",22.736420441,5.702243092,2.4114136375823,-0.516949821169253,0.474738526543881,-0.0520869895312595,0.229077351664936,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","1994","FisCep",2.842052555125,24.076826255,6.76210385731113,0.137118945953049,0.641337210609209,1.52452616869871,NA,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","1994","HerDet",18.270337854375,119.195603537625,24.1792836409923,0.137118945953049,0.641337210609209,1.52452616869871,NA,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","1994","HerMac",0,0,0,0.137118945953049,0.641337210609209,1.52452616869871,NA,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","1994","InvMob",23.954442964625,113.58862396175,18.4479744862895,0.137118945953049,0.641337210609209,1.52452616869871,NA,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","1994","InvSes",14.210262775625,17.960192499,4.43416755005921,0.137118945953049,0.641337210609209,1.52452616869871,NA,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","1994","Omnivr",13.80425526775,11.22768905325,1.44029870911306,0.137118945953049,0.641337210609209,1.52452616869871,NA,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","1994","Plktiv",49.938923468625,22.315786207625,6.7703032208558,0.137118945953049,0.641337210609209,1.52452616869871,NA,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2005","FisCep",1.218022523625,6.112314251875,2.30558921471904,-0.306713431737084,0.141541158413225,0.0572734607505882,0.442789759010883,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2005","HerDet",23.142427948875,190.848457387125,28.7363972337881,-0.306713431737084,0.141541158413225,0.0572734607505882,0.442789759010883,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2005","HerMac",0,0,0,-0.306713431737084,0.141541158413225,0.0572734607505882,0.442789759010883,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2005","InvMob",19.894367885875,66.875732231875,19.6285665505909,-0.306713431737084,0.141541158413225,0.0572734607505882,0.442789759010883,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2005","InvSes",8.526157665375,13.90375108625,2.44576910196851,-0.306713431737084,0.141541158413225,0.0572734607505882,0.442789759010883,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2005","Omnivr",5.68410511025,13.283389938,1.57915404868883,-0.306713431737084,0.141541158413225,0.0572734607505882,0.442789759010883,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2005","Plktiv",3.248060063,2.49934324175,0.642406510697413,-0.306713431737084,0.141541158413225,0.0572734607505882,0.442789759010883,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2008","FisCep",2.43604504725,20.3849030435,4.80413423216422,-0.283353832911288,-0.19165620971743,0.00259323560966438,-0.15085581695008,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2008","HerDet",30.8565705985,291.113398714625,45.8521874861382,-0.283353832911288,-0.19165620971743,0.00259323560966438,-0.15085581695008,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2008","HerMac",6.496120126,24.890361109375,11.1527578222643,-0.283353832911288,-0.19165620971743,0.00259323560966438,-0.15085581695008,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2008","InvMob",40.6007507875,106.952029522375,35.0784959153836,-0.283353832911288,-0.19165620971743,0.00259323560966438,-0.15085581695008,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2008","InvSes",12.18022523625,20.075715960875,7.50217014727726,-0.283353832911288,-0.19165620971743,0.00259323560966438,-0.15085581695008,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2008","Omnivr",17.8643303465,10.49696265575,1.99974354045719,-0.283353832911288,-0.19165620971743,0.00259323560966438,-0.15085581695008,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2008","Plktiv",12.992240252,6.6411596875,2.55310585090285,-0.283353832911288,-0.19165620971743,0.00259323560966438,-0.15085581695008,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2011","FisCep",3.248060063,29.61150183125,9.74883023012251,-0.283353832911288,-0.19165620971743,0.676982679014392,0.739612546991364,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2011","HerDet",44.254818358375,510.371005682625,79.1243099454338,-0.283353832911288,-0.19165620971743,0.676982679014392,0.739612546991364,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2011","HerMac",43.03679583475,200.8226206565,69.0761714431895,-0.283353832911288,-0.19165620971743,0.676982679014392,0.739612546991364,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2011","InvMob",40.6007507875,185.40336414425,37.9650028924877,-0.283353832911288,-0.19165620971743,0.676982679014392,0.739612546991364,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2011","InvSes",28.014518043375,20.584616851,10.0460232445585,-0.283353832911288,-0.19165620971743,0.676982679014392,0.739612546991364,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2011","Omnivr",17.458322838625,51.807915691875,10.9193678845026,-0.283353832911288,-0.19165620971743,0.676982679014392,0.739612546991364,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2011","Plktiv",69.427283846625,24.715859097625,12.014426727428,-0.283353832911288,-0.19165620971743,0.676982679014392,0.739612546991364,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2014","FisCep",6.496120126,14.5234044205,8.36016653119728,-0.649320881182099,0.474738526543881,1.71590695669194,0.0984753249535244,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2014","HerDet",75.51739646475,477.444403814375,109.929328170977,-0.649320881182099,0.474738526543881,1.71590695669194,0.0984753249535244,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2014","HerMac",0,0,0,-0.649320881182099,0.474738526543881,1.71590695669194,0.0984753249535244,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2014","InvMob",46.690863405625,70.767253807125,30.0425119179277,-0.649320881182099,0.474738526543881,1.71590695669194,0.0984753249535244,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2014","InvSes",82.8255316065,37.174288789875,11.7070302265271,-0.649320881182099,0.474738526543881,1.71590695669194,0.0984753249535244,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2014","Omnivr",20.30037539375,33.506843104125,6.37230821907253,-0.649320881182099,0.474738526543881,1.71590695669194,0.0984753249535244,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2014","Plktiv",88.50963671675,28.266015398875,14.1405882891508,-0.649320881182099,0.474738526543881,1.71590695669194,0.0984753249535244,-0.601386550209692,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2017","FisCep",8.526157665375,54.82594434175,23.6943032810303,-0.392365294098338,0.391439184511217,-0.325488115235879,3.28041561210428,-0.594868172903048,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2017","HerDet",106.37396706325,308.710673001125,108.741723775704,-0.392365294098338,0.391439184511217,-0.325488115235879,3.28041561210428,-0.594868172903048,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2017","HerMac",5.278097602375,39.4415650075,13.7709548766909,-0.392365294098338,0.391439184511217,-0.325488115235879,3.28041561210428,-0.594868172903048,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2017","InvMob",41.818773311125,88.80118093975,45.4230872255629,-0.392365294098338,0.391439184511217,-0.325488115235879,3.28041561210428,-0.594868172903048,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2017","InvSes",16.240300315,12.196838646625,4.2217100824072,-0.392365294098338,0.391439184511217,-0.325488115235879,3.28041561210428,-0.594868172903048,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2017","Omnivr",53.186983531625,38.307871425125,6.51143175094019,-0.392365294098338,0.391439184511217,-0.325488115235879,3.28041561210428,-0.594868172903048,"Carbonate"
"Mahe W Carbonate","Recovering","Fished","2017","Plktiv",44.254818358375,14.673052840125,7.51539291105092,-0.392365294098338,0.391439184511217,-0.325488115235879,3.28041561210428,-0.594868172903048,"Carbonate"
"Mahe W Granite","Recovering","Fished","1994","FisCep",4.06007507875,31.38292300375,9.980400673195,1.99810031907484,1.14113326280519,0.0208199773233057,NA,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","1994","HerDet",30.8565705985,158.343563279125,38.9381004849203,1.99810031907484,1.14113326280519,0.0208199773233057,NA,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","1994","HerMac",2.030037539375,11.66916845125,3.16531862476372,1.99810031907484,1.14113326280519,0.0208199773233057,NA,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","1994","InvMob",21.92440542525,58.4753666935,21.0238553969056,1.99810031907484,1.14113326280519,0.0208199773233057,NA,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","1994","InvSes",9.338172681125,17.74830467375,4.47775170947565,1.99810031907484,1.14113326280519,0.0208199773233057,NA,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","1994","Omnivr",2.030037539375,2.694794492875,0.782455969560814,1.99810031907484,1.14113326280519,0.0208199773233057,NA,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","1994","Plktiv",7.30813514175,4.045557874875,1.62747842022958,1.99810031907484,1.14113326280519,0.0208199773233057,NA,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2005","FisCep",3.248060063,20.29549522725,6.20932124599292,2.83125934386158,1.47433063093585,0.111953685891512,-0.364568224296026,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2005","HerDet",25.984480504,143.843391678,33.881421682948,2.83125934386158,1.47433063093585,0.111953685891512,-0.364568224296026,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2005","HerMac",0,0,0,2.83125934386158,1.47433063093585,0.111953685891512,-0.364568224296026,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2005","InvMob",23.142427948875,45.02482508,20.2554469320116,2.83125934386158,1.47433063093585,0.111953685891512,-0.364568224296026,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2005","InvSes",8.526157665375,17.7690483925,5.70105481409675,2.83125934386158,1.47433063093585,0.111953685891512,-0.364568224296026,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2005","Omnivr",3.248060063,8.057091160875,2.32676974963974,2.83125934386158,1.47433063093585,0.111953685891512,-0.364568224296026,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2005","Plktiv",12.992240252,6.747781379375,2.65838605110224,2.83125934386158,1.47433063093585,0.111953685891512,-0.364568224296026,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2008","FisCep",2.43604504725,38.833513528125,8.29117566985256,1.7722908637588,0.391439184511217,0.111953685891512,-0.483297339488219,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2008","HerDet",28.826533059125,193.013986315875,37.5863465272769,1.7722908637588,0.391439184511217,0.111953685891512,-0.483297339488219,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2008","HerMac",1.218022523625,19.72498723875,4.81969962838827,1.7722908637588,0.391439184511217,0.111953685891512,-0.483297339488219,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2008","InvMob",28.014518043375,87.0160398465,27.1236932434708,1.7722908637588,0.391439184511217,0.111953685891512,-0.483297339488219,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2008","InvSes",12.586232744125,25.455785500375,11.3525684160772,1.7722908637588,0.391439184511217,0.111953685891512,-0.483297339488219,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2008","Omnivr",6.902127633875,12.380338633375,4.00062309152352,1.7722908637588,0.391439184511217,0.111953685891512,-0.483297339488219,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2008","Plktiv",12.18022523625,5.4965231445,2.65073682610768,1.7722908637588,0.391439184511217,0.111953685891512,-0.483297339488219,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2011","FisCep",2.842052555125,28.697866906625,5.84230461635587,1.7722908637588,0.308139842478553,1.2966918972782,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2011","HerDet",47.0968709135,314.15987481925,65.3156593955266,1.7722908637588,0.308139842478553,1.2966918972782,-0.507043162526657,-0.601386550209692,"Granite"
"Mahe W Granite","Recovering","Fished","2011","HerMac",0.406007507875,3.3445690325,1.55047892969537,1.7722908637588,0.308139842478553,1.2966918972782,-0.507043162526657,-0.601386550209692,"Granite"
