"species","Location","Year","Habitat","count","Family","Length","a","b","lat","lon","Management","MaxSizeTL","sstmean","Diet","Position","Method","Length2","Kmax","Kmax_lowq","Kmax_uppq","L.1day","EstAge","Md","SurvivalDay","prod_day","prod_yr"
"Anampses meleagrides","Cousin Carbonate",1994,"Carbonate",5,"Labridae",10,0.0105,3,-4.332921,55.658746,"Protected",22,28,"InvMob","BnthDw","Otolth",10,0.319984495639801,0.273342497646809,0.372848883271217,10.0105154282599,1.89426616548518,0.0031973243615337,0.996807781636709,0.0331584421102704,9.39615293499667
"Aprion virescens","Cousin Carbonate",1994,"Carbonate",8,"Lutjanidae",41,0.0255,2.87,-4.332921,55.658746,"Protected",112,28,"FisCep","PelgAs","Otolth",41,0.116011016070843,0.101695554330945,0.131541572511196,41.0225629405394,3.92910095689043,0.0012455474428626,0.998755227929399,1.71374827400678,564.322448170177
"Aprion virescens","Cousin Carbonate",1994,"Carbonate",6,"Lutjanidae",31,0.0255,2.87,-4.332921,55.658746,"Protected",112,28,"FisCep","PelgAs","Otolth",31,0.116011016070843,0.101695554330945,0.131541572511196,31.0257408194886,2.7932667741206,0.00195366437259544,0.998048242787459,1.15938570140236,360.275527102882
"Aprion virescens","Cousin Carbonate",1994,"Carbonate",3,"Lutjanidae",39,0.0255,2.87,-4.332921,55.658746,"Protected",112,28,"FisCep","PelgAs","Otolth",39,0.116011016070843,0.101695554330945,0.131541572511196,39.0231985163292,3.68964469620125,0.00134998289707808,0.998650927919925,1.60477673080493,528.1537036459
"Aprion virescens","Cousin Carbonate",1994,"Carbonate",8,"Lutjanidae",62,0.0255,2.87,-4.332921,55.658746,"Protected",112,28,"FisCep","PelgAs","Otolth",62,0.116011016070843,0.101695554330945,0.131541572511196,62.015889394746,6.95171797628658,0.000640017226800538,0.999360187540538,2.61460419085279,890.977433830004
"Bodianus axillaris","Cousin Carbonate",1994,"Carbonate",5,"Labridae",16,0.020698,3.001476,-4.332921,55.658746,"Protected",20,28,"InvMob","BtPlDw","Otolth",16,0.379147335886955,0.329767666757107,0.438820123672485,16.0041528820005,4.24488783145232,0.00154962684395292,0.998451573207767,0.0663350249830046,16.4601859928291
"Bodianus axillaris","Cousin Carbonate",1994,"Carbonate",2,"Labridae",15,0.020698,3.001476,-4.332921,55.658746,"Protected",20,28,"InvMob","BtPlDw","Otolth",15,0.379147335886955,0.329767666757107,0.438820123672485,15.0051911025006,3.65634736131503,0.00171930678075759,0.99828217038046,0.0728772020965351,17.933887243893
"Centropyge multispinis","Cousin Carbonate",1994,"Carbonate",8,"Pomacanthidae",13,0.0601,2.692,-4.332921,55.658746,"Protected",14,28,"InvSes","BnthDw","Otolth",13,0.364168629050255,0.309171944856644,0.424805611371994,13.000997224712,7.24680029825159,0.00124407684203498,0.998756696700744,0.0123755040169442,3.31205474223928
"Centropyge multispinis","Cousin Carbonate",1994,"Carbonate",5,"Pomacanthidae",11,0.0601,2.692,-4.332921,55.658746,"Protected",14,28,"InvSes","BnthDw","Otolth",11,0.364168629050255,0.309171944856644,0.424805611371994,11.002991674136,4.23003223798986,0.00162799767401493,0.998373326795357,0.0279898233753357,6.98860604119541
"Centropyge multispinis","Cousin Carbonate",1994,"Carbonate",8,"Pomacanthidae",12,0.0601,2.692,-4.332921,55.658746,"Protected",14,28,"InvSes","BnthDw","Otolth",12,0.364168629050255,0.309171944856644,0.424805611371994,12.001994449424,5.34343156940841,0.00141518819448598,0.998585812712114,0.0216176403503852,5.58110903438188
"Centropyge multispinis","Cousin Carbonate",1994,"Carbonate",4,"Pomacanthidae",12,0.0601,2.692,-4.332921,55.658746,"Protected",14,28,"InvSes","BnthDw","Otolth",12,0.364168629050255,0.309171944856644,0.424805611371994,12.001994449424,5.34343156940841,0.00141518819448598,0.998585812712114,0.0216176403503852,5.44078974136186
"Centropyge multispinis","Cousin Carbonate",1994,"Carbonate",4,"Pomacanthidae",13,0.0601,2.692,-4.332921,55.658746,"Protected",14,28,"InvSes","BnthDw","Otolth",13,0.364168629050255,0.309171944856644,0.424805611371994,13.000997224712,7.24680029825159,0.00124407684203498,0.998756696700744,0.0123755040169442,2.96497687245271
"Centropyge multispinis","Cousin Carbonate",1994,"Carbonate",6,"Pomacanthidae",13,0.0601,2.692,-4.332921,55.658746,"Protected",14,28,"InvSes","BnthDw","Otolth",13,0.364168629050255,0.309171944856644,0.424805611371994,13.000997224712,7.24680029825159,0.00124407684203498,0.998756696700744,0.0123755040169442,2.94576483521955
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",4,"Serranidae",37,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",37,0.0998226851224899,0.0871285144239664,0.114724814891815,37.0062893365323,9.60553550644695,0.000514672985293642,0.999485459436128,0.456502506699508,148.524699008197
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",3,"Serranidae",19,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",19,0.0998226851224899,0.0871285144239664,0.114724814891815,19.0112114259923,3.81448861098613,0.00150502201030804,0.998496109967363,0.216544422308573,80.3306622098388
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",2,"Serranidae",38,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",38,0.0998226851224899,0.0871285144239664,0.114724814891815,38.0060158871178,10.0508427281099,0.000493042728742329,0.999507078796851,0.460411494452728,153.443951754538
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",6,"Serranidae",40,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",40,0.0998226851224899,0.0871285144239664,0.114724814891815,40.0054689882889,11.0056375193678,0.000453962064962976,0.999546140960225,0.463454767933854,155.840291623873
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",3,"Serranidae",43,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",43,0.0998226851224899,0.0871285144239664,0.114724814891815,43.0046486400456,12.6337136355166,0.000404065652948593,0.999596015970583,0.454802194754393,160.936588318677
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",5,"Serranidae",35,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",35,0.0998226851224899,0.0871285144239664,0.114724814891815,35.0068362353612,8.77023831085724,0.000562842129455919,0.999437316236462,0.444337175512374,148.065915888615
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",7,"Serranidae",29,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",29,0.0998226851224899,0.0871285144239664,0.114724814891815,29.0084769318478,6.61530349465802,0.000761860350663312,0.999238429791246,0.379225730527935,134.370829265941
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",4,"Serranidae",29,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",29,0.0998226851224899,0.0871285144239664,0.114724814891815,29.0084769318478,6.61530349465802,0.000761860350663312,0.999238429791246,0.379225730527935,128.478116834115
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",1,"Serranidae",29,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",29,0.0998226851224899,0.0871285144239664,0.114724814891815,29.0084769318478,6.61530349465802,0.000761860350663312,0.999238429791246,0.379225730527935,127.820616404126
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",1,"Serranidae",38,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",38,0.0998226851224899,0.0871285144239664,0.114724814891815,38.0060158871178,10.0508427281099,0.000493042728742329,0.999507078796851,0.460411494452728,152.220481543499
"Cephalopholis argus","Cousin Carbonate",1994,"Carbonate",4,"Serranidae",20,0.0186,2.987,-4.332921,55.658746,"Protected",60,28,"FisCep","BnthDw","Otolth",20,0.0998226851224899,0.0871285144239664,0.114724814891815,20.0109379765779,4.06185335137627,0.00138572756433699,0.998615232112769,0.233920189397509,77.7928012988709
"Cephalopholis miniata","Cousin Carbonate",1994,"Carbonate",1,"Serranidae",20,0.0256,2.864,-4.332921,55.658746,"Protected",50,28,"FisCep","BnthDw","Otolth",20,0.14494950324297,0.125143475830555,0.167218696326017,20.0119112925265,3.52416263827912,0.00154754877256002,0.998453648063575,0.232558821529324,74.5369943491011
"Cetoscarus bicolor","Cousin Carbonate",1994,"Carbonate",4,"Scaridae",38,0.0157,3,-4.332921,55.658746,"Protected",90,28,"HerDet","BtPlDw","Otolth",38,0.0458577908575535,0.0405366197228432,0.0521148545667529,38.0065327543359,11.9623283522931,0.000406106417912341,0.999593976032137,0.444384688453397,159.852426208762
"Chaetodon auriga","Cousin Carbonate",1994,"Carbonate",3,"Chaetodontidae",14,0.0312,2.953,-4.332921,55.658746,"Protected",23,28,"InvMob","BnthDw","Otolth",14,0.327440589666367,0.283889092504978,0.386795155704021,14.0080702571084,2.86546527279634,0.00202919395905007,0.99797286346314,0.128806537577361,35.0921060579871
"Chaetodon auriga","Cousin Carbonate",1994,"Carbonate",3,"Chaetodontidae",14,0.0312,2.953,-4.332921,55.658746,"Protected",23,28,"InvMob","BnthDw","Otolth",14,0.327440589666367,0.283889092504978,0.386795155704021,14.0080702571084,2.86546527279634,0.00202919395905007,0.99797286346314,0.128806537577361,36.2644151397766
"Chaetodon lunula","Cousin Carbonate",1994,"Carbonate",4,"Chaetodontidae",14,0.0312,2.953,-4.332921,55.658746,"Protected",20,28,"Omnivr","BtPlDw","Otolth",14,0.364539861679077,0.314022801816463,0.42234542965889,14.0059894446375,3.30271921095382,0.0018472734201846,0.998154431739233,0.0955815499713566,25.4351438179059
"Chaetodon melannotus","Cousin Carbonate",1994,"Carbonate",2,"Chaetodontidae",13,0.038,2.921,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",13,0.178023315966129,0.150137547403574,0.210744824260473,13.002438080944,7.19531505471887,0.00087335255863125,0.999127028702715,0.0373531028146203,11.9075840282809
"Chaetodon melannotus","Cousin Carbonate",1994,"Carbonate",2,"Chaetodontidae",13,0.038,2.921,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",13,0.178023315966129,0.150137547403574,0.210744824260473,13.002438080944,7.19531505471887,0.00087335255863125,0.999127028702715,0.0373531028146203,11.5694586283326
"Chaetodon melannotus","Cousin Carbonate",1994,"Carbonate",7,"Chaetodontidae",12,0.038,2.921,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",12,0.178023315966129,0.150137547403574,0.210744824260473,12.0029256971328,6.17117079695972,0.000993474188119576,0.999007019143977,0.038437345823553,12.3489878479325
"Chaetodon melannotus","Cousin Carbonate",1994,"Carbonate",7,"Chaetodontidae",12,0.038,2.921,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",12,0.178023315966129,0.150137547403574,0.210744824260473,12.0029256971328,6.17117079695972,0.000993474188119576,0.999007019143977,0.038437345823553,11.0379387451779
"Chaetodon meyeri","Cousin Carbonate",1994,"Carbonate",6,"Chaetodontidae",13,0.038,2.921,-4.332921,55.658746,"Protected",20,28,"InvSes","BnthDw","Otolth",13,0.267252251505852,0.224017459899187,0.321651235222816,13.0051235097048,3.92820684796248,0.00152589577249101,0.99847526781455,0.0785113213928383,20.5713255627055
"Chaetodon trifascialis","Cousin Carbonate",1994,"Carbonate",3,"Chaetodontidae",11,0.0468,2.758,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",11,0.178023315966129,0.150137547403574,0.210744824260473,11.0034133133216,5.30526916497019,0.00114286825862055,0.998857784566586,0.0298471631944608,8.79798997136174
"Chaetodon trifascialis","Cousin Carbonate",1994,"Carbonate",3,"Chaetodontidae",11,0.0468,2.758,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",11,0.178023315966129,0.150137547403574,0.210744824260473,11.0034133133216,5.30526916497019,0.00114286825862055,0.998857784566586,0.0298471631944608,9.32960619822069
"Chaetodon trifascialis","Cousin Carbonate",1994,"Carbonate",7,"Chaetodontidae",10,0.0468,2.758,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",10,0.178023315966129,0.150137547403574,0.210744824260473,10.0039009295104,4.5551910535731,0.00133241156663829,0.998668475699542,0.0288507510127012,8.73497203515335
"Chaetodon trifascialis","Cousin Carbonate",1994,"Carbonate",2,"Chaetodontidae",10,0.0468,2.758,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",10,0.178023315966129,0.150137547403574,0.210744824260473,10.0039009295104,4.5551910535731,0.00133241156663829,0.998668475699542,0.0288507510127012,9.36550317893909
"Chaetodon trifascialis","Cousin Carbonate",1994,"Carbonate",4,"Chaetodontidae",10,0.0468,2.758,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",10,0.178023315966129,0.150137547403574,0.210744824260473,10.0039009295104,4.5551910535731,0.00133241156663829,0.998668475699542,0.0288507510127012,9.12447906754328
"Chaetodon trifascialis","Cousin Carbonate",1994,"Carbonate",6,"Chaetodontidae",10,0.0468,2.758,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",10,0.178023315966129,0.150137547403574,0.210744824260473,10.0039009295104,4.5551910535731,0.00133241156663829,0.998668475699542,0.0288507510127012,8.62841759960386
"Chaetodon trifascialis","Cousin Carbonate",1994,"Carbonate",5,"Chaetodontidae",10,0.0468,2.758,-4.332921,55.658746,"Protected",18,28,"InvSes","BnthDw","Otolth",10,0.178023315966129,0.150137547403574,0.210744824260473,10.0039009295104,4.5551910535731,0.00133241156663829,0.998668475699542,0.0288507510127012,8.64564475589959
"Chaetodon trifasciatus","Cousin Carbonate",1994,"Carbonate",6,"Chaetodontidae",11,0.0387,2.894,-4.332921,55.658746,"Protected",15,28,"InvSes","BnthDw","Otolth",11,0.340716421604156,0.291749060153961,0.39686856418848,11.0037321364039,3.87934292617669,0.00168225317410537,0.998319161020643,0.0392377664151482,10.3390473176651
"Chaetodon trifasciatus","Cousin Carbonate",1994,"Carbonate",6,"Chaetodontidae",11,0.0387,2.894,-4.332921,55.658746,"Protected",15,28,"InvSes","BnthDw","Otolth",11,0.340716421604156,0.291749060153961,0.39686856418848,11.0037321364039,3.87934292617669,0.00168225317410537,0.998319161020643,0.0392377664151482,9.64238610210625
"Chaetodon xanthocephalus","Cousin Carbonate",1994,"Carbonate",2,"Chaetodontidae",19,0.0312,2.953,-4.332921,55.658746,"Protected",20,28,"Omnivr","BnthDw","Otolth",19,0.285847753286362,0.239240095019341,0.334007941186428,19.0007828379519,10.4801672887485,0.000885918518476791,0.999114473791474,0.022673218268352,6.01805167859398
"Cheilinus trilobatus","Cousin Carbonate",1994,"Carbonate",5,"Labridae",15,0.021,2.972,-4.332921,55.658746,"Protected",45,28,"InvMob","BtPlDw","Otolth",15,0.113256487995386,0.0992860179394484,0.126071978360415,15.0093073083728,3.58006075664894,0.00165101600625659,0.998350346170908,0.121229925897325,36.6491162775994
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",17,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",17,0.15697243064642,0.136664018034935,0.177733063697815,17.009889286785,3.52536579771315,0.00157883268237442,0.998422413018275,0.250774663720705,87.7307922106038
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",4,"Scaridae",18,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",18,0.15697243064642,0.136664018034935,0.177733063697815,18.0094593177944,3.80854777041867,0.0014400253521306,0.998561010986866,0.271220786313791,91.8364975526033
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",6,"Scaridae",16,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",16,0.15697243064642,0.136664018034935,0.177733063697815,16.0103192557757,3.25423784076215,0.00174070709390559,0.998260807057995,0.229715002153256,78.7075342784126
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",4,"Scaridae",17,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",17,0.15697243064642,0.136664018034935,0.177733063697815,17.009889286785,3.52536579771315,0.00157883268237442,0.998422413018275,0.250774663720705,84.2763721304226
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",12,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",12,0.15697243064642,0.136664018034935,0.177733063697815,12.0120391317383,2.27221393253534,0.00276615852370029,0.997237663767622,0.144439209889619,46.0856573274753
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",5,"Scaridae",25,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",25,0.15697243064642,0.136664018034935,0.177733063697815,25.0064495348598,6.24841731106938,0.00084854613043335,0.999151813783026,0.374629344995697,119.391019292754
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",12,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",12,0.15697243064642,0.136664018034935,0.177733063697815,12.0120391317383,2.27221393253534,0.00276615852370029,0.997237663767622,0.144439209889619,45.5101862766805
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",20,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",20,0.15697243064642,0.136664018034935,0.177733063697815,20.0085993798131,4.41572560038431,0.00121534779744379,0.998785390438589,0.309217659315607,105.850568170071
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",12,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",12,0.15697243064642,0.136664018034935,0.177733063697815,12.0120391317383,2.27221393253534,0.00276615852370029,0.997237663767622,0.144439209889619,45.3648441278207
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",5,"Scaridae",13,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",13,0.15697243064642,0.136664018034935,0.177733063697815,13.0116091627477,2.50389566174799,0.00243170044389972,0.997571253744572,0.165416150200713,48.0049057544223
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",6,"Scaridae",16,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",16,0.15697243064642,0.136664018034935,0.177733063697815,16.0103192557757,3.25423784076215,0.00174070709390559,0.998260807057995,0.229715002153256,74.7684358047495
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",6,"Scaridae",20,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",20,0.15697243064642,0.136664018034935,0.177733063697815,20.0085993798131,4.41572560038431,0.00121534779744379,0.998785390438589,0.309217659315607,104.587863624893
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",12,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",12,0.15697243064642,0.136664018034935,0.177733063697815,12.0120391317383,2.27221393253534,0.00276615852370029,0.997237663767622,0.144439209889619,46.7784827639755
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",12,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",12,0.15697243064642,0.136664018034935,0.177733063697815,12.0120391317383,2.27221393253534,0.00276615852370029,0.997237663767622,0.144439209889619,45.9251314014123
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",3,"Scaridae",17,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",17,0.15697243064642,0.136664018034935,0.177733063697815,17.009889286785,3.52536579771315,0.00157883268237442,0.998422413018275,0.250774663720705,83.7901260034849
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",2,"Scaridae",26,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",26,0.15697243064642,0.136664018034935,0.177733063697815,26.0060195658692,6.68793953291965,0.000796621055461411,0.999203696162852,0.380406471795823,121.121004878324
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",5,"Scaridae",16,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",16,0.15697243064642,0.136664018034935,0.177733063697815,16.0103192557757,3.25423784076215,0.00174070709390559,0.998260807057995,0.229715002153256,71.3526106230407
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",6,"Scaridae",25,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",25,0.15697243064642,0.136664018034935,0.177733063697815,25.0064495348598,6.24841731106938,0.00084854613043335,0.999151813783026,0.374629344995697,119.749069739433
"Chlorurus sordidus","Cousin Carbonate",1994,"Carbonate",7,"Scaridae",12,0.0182,3.15,-4.332921,55.658746,"Protected",40,28,"HerDet","BtPlDw","Otolth",12,0.15697243064642,0.136664018034935,0.177733063697815,12.0120391317383,2.27221393253534,0.00276615852370029,0.997237663767622,0.144439209889619,47.6816877423917
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",3,"Pomacentridae",10,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",10,0.463753178715706,0.396023191511631,0.552738279104233,10.0025394996773,3.86360579606174,0.00193587358682969,0.998065999007879,0.0274758819096164,6.56537310385392
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",3,"Pomacentridae",10,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",10,0.463753178715706,0.396023191511631,0.552738279104233,10.0025394996773,3.86360579606174,0.00193587358682969,0.998065999007879,0.0274758819096164,6.59713573349751
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",1,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,7.82597792828506
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",3,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.03715435964061
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",7,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.3767236860075
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",7,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.04183176988141
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.55072357276435
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,7.48459022929886
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,7.87465343403611
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.23813577039266
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.15147991493914
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.24442232645592
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,7.47149456057178
"Chromis atripectoralis","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0204,3.217,-4.332921,55.658746,"Protected",12,28,"Plktiv","BtPlDw","Otolth",9,0.463753178715706,0.396023191511631,0.552738279104233,9.00380924951594,2.98929349650826,0.00229375249572021,0.997708876144335,0.0326347311325641,8.23960068943262
"Chromis weberi","Cousin Carbonate",1994,"Carbonate",1,"Pomacentridae",9,0.0391,3,-4.332921,55.658746,"Protected",13.5,28,"Plktiv","BtPlDw","Otolth",9,0.365800619125366,0.311849497258663,0.430171497166157,9.00450761152004,3.00330899191725,0.00214369859454942,0.997858597486288,0.0428496232219224,10.6476633852766
"Chromis weberi","Cousin Carbonate",1994,"Carbonate",1,"Pomacentridae",9,0.0391,3,-4.332921,55.658746,"Protected",13.5,28,"Plktiv","BtPlDw","Otolth",9,0.365800619125366,0.311849497258663,0.430171497166157,9.00450761152004,3.00330899191725,0.00214369859454942,0.997858597486288,0.0428496232219224,10.9561375706258
"Chromis weberi","Cousin Carbonate",1994,"Carbonate",5,"Pomacentridae",9,0.0391,3,-4.332921,55.658746,"Protected",13.5,28,"Plktiv","BtPlDw","Otolth",9,0.365800619125366,0.311849497258663,0.430171497166157,9.00450761152004,3.00330899191725,0.00214369859454942,0.997858597486288,0.0428496232219224,11.6859252947554
"Chromis weberi","Cousin Carbonate",1994,"Carbonate",1,"Pomacentridae",9,0.0391,3,-4.332921,55.658746,"Protected",13.5,28,"Plktiv","BtPlDw","Otolth",9,0.365800619125366,0.311849497258663,0.430171497166157,9.00450761152004,3.00330899191725,0.00214369859454942,0.997858597486288,0.0428496232219224,12.2960850649242
"Chromis weberi","Cousin Carbonate",1994,"Carbonate",1,"Pomacentridae",9,0.0391,3,-4.332921,55.658746,"Protected",13.5,28,"Plktiv","BtPlDw","Otolth",9,0.365800619125366,0.311849497258663,0.430171497166157,9.00450761152004,3.00330899191725,0.00214369859454942,0.997858597486288,0.0428496232219224,11.0217851544938
